index,tweet_id,username,text,tweet_source,tweet_source_link,rt_count,fav_count,clean_text
262,1467504740816801802,LinksBoomer,"RT @coasterizer: @Rawnaq_NL #volendam goed bezig geweest gisteren.

Kijk #kozp: dat is het verschil tussen wat woke meelopers in Amsterdam…",Twitter Web App,https://mobile.twitter.com,21,0,"['volendam', 'goed', 'bezig', 'gisteren', 'kijk', 'kozp', 'verschil', 'tussen', 'woke', 'meelopers', 'amsterdam']"
265,1467504583098482691,thheidstra,"RT @Mirjam152: Hoe de demo van KOZP begon. Onaangekondigd en wel. Ze overvallen het publiek op de markt, zomaar ... Er is geen Zwarte Piet…",Twitter for iPad,http://twitter.com/#!/download/ipad,130,0,"['demo', 'kozp', 'begon', 'onaangekondigd', 'wel', 'overvallen', 'publiek', 'markt', 'zomaar', 'zwarte', 'piet']"
269,1467504544821260290,assissicourt,"RT @kees92267188: @HartvNL De politie heeft het goed opgelost, toppers! Hadden KOZP demonstranten de behandeling willen ontvangen die de Co…",Twitter Web App,https://mobile.twitter.com,1,0,"['politie', 'goed', 'opgelost', 'toppers', 'hadden', 'kozp', 'demonstranten', 'behandeling', 'willen', 'ontvangen', 'co']"
270,1467504539737763847,ZerdarZaro,RT @Wildevrouw1: Oh kom er eens kijken! De gehele Brief aan Sint en Zwarte Piet is hier te vinden: https://t.co/psv0gCFN0Q #zwartepiet #kin…,Twitter for Android,http://twitter.com/download/android,6,0,"['oh', 'kom', 'kijken', 'gehele', 'brief', 'sint', 'zwarte', 'piet', 'vinden', 'zwartepiet', 'kin']"
276,1467504280462635009,ermiemerlie,RT @maartenhopman94: Zaterdag: interview. Zondag: reportage in het journaal. Maandag bij Op1: wat dreef Ingrid? Dinsdag bij Beau: Een debat…,Twitter for iPhone,http://twitter.com/download/iphone,252,0,"['zaterdag', 'interview', 'zondag', 'reportage', 'journaal', 'maandag', 'op1', 'dreef', 'ingrid', 'dinsdag', 'beau', 'debat']"
280,1467504073436012546,Quiberelius,"RT @J41963735: #RETWEET

PEILING

Moet de subsidie die KOZP krijgt worden ingetrokken ?",Twitter Web App,https://mobile.twitter.com,113,0,"['peiling', 'subsidie', 'kozp', 'krijgt', 'ingetrokken']"
282,1467504021531500547,BartMaes16,"RT @BartNijman: Terwijl de meerderheid van die KOZP-halfjes blanker dan vla was (check de beelden maar), en die Volendammers gewoon ff geen…",Twitter for iPhone,http://twitter.com/download/iphone,3,0,"['terwijl', 'meerderheid', 'kozp', 'halfjes', 'blanker', 'vla', 'check', 'beelden', 'volendammers', 'gewoon', 'ff']"
285,1467503932566126597,huigen2,"RT @W0mmetje: @HartvNL Moet de kop niet zijn: Inwoners verrast, overvallen en ontdaan door de groep KOZP die tweestrijd kwam zaaien? .... 🤔",Twitter for Android,http://twitter.com/download/android,5,0,"['kop', 'inwoners', 'verrast', 'overvallen', 'ontdaan', 'groep', 'kozp', 'tweestrijd', 'kwam', 'zaaien']"
295,1467503634879504395,jackietje65,RT @Kriek_Paul: Wat zal het dan een fijne Sinterklaas zondag zijn ❤️ #vrijheid #zwartepiet https://t.co/VnTbUOqFsz,Twitter Web App,https://mobile.twitter.com,18,0,"['fijne', 'sinterklaas', 'zondag', 'vrijheid', 'zwartepiet']"
300,1467503600771469315,assissicourt,"RT @Noviomagus1966: @HartvNL Kijk dan eerst eens wat KOZP zelf deed voordat de bevolking begon te reageren.
Iets met actie reactie en wie d…",Twitter Web App,https://mobile.twitter.com,1,0,"['kijk', 'eerst', 'kozp', 'deed', 'voordat', 'bevolking', 'begon', 'reageren', 'actie', 'reactie', 'd']"
304,1467503500087250947,thmsbergman,"RT @ShashiRoopram: Het gros van deze KOZP demonstranten is blank. Zie de foto. Ik heb geen begrip voor blanke deugmensen die, omdat zij een…",Twitter for Android,http://twitter.com/download/android,12,0,"['gros', 'kozp', 'demonstranten', 'blank', 'zie', 'foto', 'begrip', 'blanke', 'deugmensen']"
311,1467503098981724166,Emrys10,"RT @Levensgeniete19: KOZP vertrekt met de staart tussen de benen uit Volendam, tot nooit meer #kozp #volendam https://t.co/GdRKphwJmJ",Twitter for Android,http://twitter.com/download/android,508,0,"['kozp', 'vertrekt', 'staart', 'tussen', 'benen', 'volendam', 'nooit', 'kozp', 'volendam']"
313,1467503085069254661,r_topiquin,RT @LLulkoek: Kozp losers willen weer wat aandacht. Rot eens op man. Er wordt al zoveel afgepakt van die kinderen heden ten dage en dan kom…,Twitter for Android,http://twitter.com/download/android,4,0,"['kozp', 'losers', 'willen', 'weer', 'aandacht', 'rot', 'man', 'zoveel', 'afgepakt', 'kinderen', 'heden', 'ten', 'dage', 'kom']"
317,1467503001128607746,RPBerkhout,"RT @moeva18: K ilo's
O liebollen
Z onder
P oedersuiker 

Dit hadden we jaren eerder kunnen zien he.

#kozp
#volendam",Twitter for Android,http://twitter.com/download/android,39,0,"['k', 'ilo', 's', 'o', 'liebollen', 'z', 'p', 'oedersuiker', 'hadden', 'we', 'jaren', 'eerder', 'zien', 'he', 'kozp', 'volendam']"
322,1467502848774926340,xLotteeA,"RT @AchmedAkkabi: Kids zijn ‘pro Zwarte Piet’, maar dragen wel black-owned brands als Filling Pieces en Yeezys 😂

#kozp #volendam https://t…",Twitter for iPhone,http://twitter.com/download/iphone,9,0,"['kids', 'pro', 'zwarte', 'piet', 'dragen', 'wel', 'black', 'owned', 'brands', 'filling', 'pieces', 'yeezys', 'kozp', 'volendam']"
333,1467502474126938112,Blm60Blm,RT @Jurjenvdb: Dat #kozp #volendam uitkoos voor een demonstratie bleek terecht. Dat burgemeester en politie de demonstranten zo aan de gode…,Twitter for Android,http://twitter.com/download/android,57,0,"['kozp', 'volendam', 'uitkoos', 'demonstratie', 'bleek', 'terecht', 'burgemeester', 'politie', 'demonstranten', 'gode']"
334,1467502447618842626,VerkerkSok,"RT @hulswood: Burg. Lieke Sievers van Edam-Volendam: ""KOZP had demo niet aangemeld en onaangekondigde demonstraties niet zijn toegestaan"".…",Twitter Web App,https://mobile.twitter.com,5,0,"['burg', 'lieke', 'sievers', 'edam', 'volendam', 'kozp', 'demo', 'aangemeld', 'onaangekondigde', 'demonstraties', 'toegestaan']"
344,1467502208329654273,verderkijkend,"RT @hillbillynl: De 4 stappen van sneuneuzerigheid:

1. Bus pakken naar dorp/stad waarvan je weet dat de bevolking je mening niet deelt
2.…",Twitter for Android,http://twitter.com/download/android,36,0,"['4', 'stappen', 'sneuneuzerigheid', '1', 'bus', 'pakken', 'dorp', 'stad', 'waarvan', 'weet', 'bevolking', 'mening', 'deelt', '2']"
349,1467502117220851712,Emrys10,RT @rblommestijn: Het verdienmodel van #KOZP (ongevraagd afreizen naar steden en dorpen om de inwoners voor racist uit te maken) is op z’n…,Twitter for Android,http://twitter.com/download/android,589,0,"['verdienmodel', 'kozp', 'ongevraagd', 'afreizen', 'steden', 'dorpen', 'inwoners', 'racist', 'maken', 'z', 'n']"
350,1467502091467960326,NoraPolter,"RT @GJHAmsterdam: Mamma. Ik wil morgen niet naar school.
Moeder:Waarom niet lieverd. Het is toch #sinterklaas
Kind: Iedereen lacht me uit o…",Twitter for Android,http://twitter.com/download/android,1,0,"['mamma', 'morgen', 'school', 'moeder', 'waarom', 'lieverd', 'sinterklaas', 'kind', 'iedereen', 'lacht', 'o']"
361,1467501689418797061,top_grafisch,"RT @top_grafisch: @carola_lalabebe @annstrikje #ZwartePiet 

uit #DeOudeDoos 

https://t.co/0dV4dzd6ye

toen er nog (zeldzame) kwaliteit wa…",Twitter for Android,http://twitter.com/download/android,1,0,"['zwartepiet', 'deoudedoos', 'zeldzame', 'kwaliteit', 'wa']"
380,1467501066023489538,jessiejessie007,"RT @Patrieeees: Iemand zag in deze vrouw Elton John. En nu kan ik het ook niet meer anders zien. 
Sorry Elton.
#volendam #kozp https://t.co…",Twitter for Android,http://twitter.com/download/android,21,0,"['zag', 'vrouw', 'elton', 'john', 'anders', 'zien', 'sorry', 'elton', 'volendam', 'kozp']"
388,1467500969193791495,chrisarfak,RT @Pro_Respect: Zwarte Piet blijkt toch niet helemaal zwart te zijn 🤣😂 #zwartepiet https://t.co/ihOEao6Uhb,Twitter for iPad,http://twitter.com/#!/download/ipad,4,0,"['zwarte', 'piet', 'blijkt', 'helemaal', 'zwart', 'zwartepiet']"
394,1467500767338807296,DannyWijnhoud,"RT @Anandstweets: @LarryMadowo In other news, Dutch Sinterklaas holiday  (5 Dec) &amp; anti-racism demonstrators assaulted when they protested…",Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['other', 'news', 'dutch', 'sinterklaas', 'holiday', '5', 'dec', 'amp', 'anti', 'racism', 'demonstrators', 'assaulted', 'when', 'they', 'protested']"
395,1467500612388630535,gpalmen,"RT @PeterBeuker: Juist in tijden die door veel mensen als onzeker ervaren worden, kunnen de door megafoons krijsende beroepsgekwetsten zoal…",Twitter for Android,http://twitter.com/download/android,3,0,"['juist', 'tijden', 'mensen', 'onzeker', 'ervaren', 'megafoons', 'krijsende', 'beroepsgekwetsten', 'zoal']"
411,1467500005661544454,ghf1948,RT @Perr19458206: ☻☻☻ZWARTEPIET IS ZWART☻☻☻WIT IS WIT PUNT UIT !!!..DIE 🤮KOMT ME NU DE HALS UIT..DIE AKWASI ☻EN DAT  HÉLE ZOOITJE ☻DE STOOM…,Twitter for Android,http://twitter.com/download/android,4,0,"['zwartepiet', 'zwart', 'wit', 'wit', 'punt', 'komt', 'hals', 'akwasi', 'h', 'le', 'zooitje', 'stoom']"
417,1467499859947237383,JoyceKooijmans,"RT @HuubBellemakers: NOS maakt weer een verkeerde kop. De juiste kop moet zijn ""Vreedzame KOZP-betogers in Volendam belaagd door racistisch…",Twitter for Android,http://twitter.com/download/android,59,0,"['nos', 'maakt', 'weer', 'verkeerde', 'kop', 'juiste', 'kop', 'vreedzame', 'kozp', 'betogers', 'volendam', 'belaagd', 'racistisch']"
426,1467499569911062534,Hlieva,RT @Erwin73_: Dat doe je goed Oma Toppie .....🙌🏻👍🏻🇳🇱 #Respect #kozp #Oma #volendam #zwartepiet,Twitter for Android,http://twitter.com/download/android,6,0,"['doe', 'goed', 'oma', 'toppie', 'respect', 'kozp', 'oma', 'volendam', 'zwartepiet']"
436,1467499163072008193,__r__e__m__i__,RT @ZaireKrieger: Ewa heeft Angela de Jong nog iets te zeggen over de vrijheid van meningsuiting van Kozp demonstranten?,Twitter Web App,https://mobile.twitter.com,19,0,"['ewa', 'angela', 'jong', 'zeggen', 'vrijheid', 'meningsuiting', 'kozp', 'demonstranten']"
439,1467499116024504324,nadia_buiter,RT @SoRoustayar: Wat een dappere en moedige strijders hebben we dit weekend gehad. #kozp strijdt voor een inclusieve feest zonder racistisc…,Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['dappere', 'moedige', 'strijders', 'we', 'weekend', 'gehad', 'kozp', 'strijdt', 'inclusieve', 'feest', 'racistisc']"
442,1467498994507165701,LeoQuest7,RT @mrbrownwhale: In the Netherlands some people still think it's okay to celebrate #Sinterklaas with #Zwartepiet also known as #Blackpete…,Twitter for Android,http://twitter.com/download/android,37,0,"['the', 'netherlands', 'some', 'people', 'still', 'think', 'it', 's', 'okay', 'to', 'celebrate', 'sinterklaas', 'with', 'zwartepiet', 'also', 'known', 'as', 'blackpete']"
448,1467498801300709380,CnaVD,"RT @Doorbraakeu: Het lukte Jerry Afriyie van @kozwartepiet om 1 ei te vangen voor de #BlackArchives, want dit was weer van die krachtige ac…",Twitter for Android,http://twitter.com/download/android,40,0,"['lukte', 'jerry', 'afriyie', '1', 'ei', 'vangen', 'blackarchives', 'weer', 'krachtige', 'ac']"
449,1467498795416137728,alec_badenoch,"RT @VriesAlweer: Even een reminder, voor Volendam en de rest van Nederland:
#kozp https://t.co/CusduEtZva",Twitter for iPhone,http://twitter.com/download/iphone,24,0,"['even', 'reminder', 'volendam', 'rest', 'nederland', 'kozp']"
451,1467498696044695560,michael51740963,"RT @1970_R_Mat: #zwartepiet is Nederlands cultureel erfgoed, staat zelfs geregistreerd in de boeken! Sommige slappe burgemeesters van stede…",Twitter for Android,http://twitter.com/download/android,8,0,"['zwartepiet', 'nederlands', 'cultureel', 'erfgoed', 'staat', 'zelfs', 'geregistreerd', 'boeken', 'sommige', 'slappe', 'burgemeesters', 'stede']"
475,1467497912301236236,reringa,"RT @vicenl: De demonstraties van Kick Out Zwarte Piet krijgen tegenwoordig de nodige aandacht, maar in de jaren 90 was er actiecomité 'Zwar…",Twitter for iPad,http://twitter.com/#!/download/ipad,1,0,"['demonstraties', 'kick', 'out', 'zwarte', 'piet', 'krijgen', 'tegenwoordig', 'nodige', 'aandacht', 'jaren', '90', 'actiecomit', 'zwar']"
476,1467497884027441160,Elsdijkstra95,"RT @Errrr_________: Het lijkt er wel op alsof sommigen t gegeven dat de demo van KOZP onaangekondigd was, aangrijpen om de gewelddadige teg…",Twitter for Android,http://twitter.com/download/android,29,0,"['lijkt', 'wel', 'alsof', 'sommigen', 't', 'gegeven', 'demo', 'kozp', 'onaangekondigd', 'aangrijpen', 'gewelddadige', 'teg']"
482,1467497681669038089,reringa,"RT @vicenl: Nadat KOZP agressief werd benaderd door dorpsbewoners, stuurde de politie de demonstranten weg. Een bus van de actiegroep werd…",Twitter for iPad,http://twitter.com/#!/download/ipad,4,0,"['nadat', 'kozp', 'agressief', 'benaderd', 'dorpsbewoners', 'stuurde', 'politie', 'demonstranten', 'weg', 'bus', 'actiegroep']"
497,1467497262276296711,vttroyd1949,"RT @widtvoet: ""Ja we gingen dus met twee bussen vol naar Volendam om argeloze marktbezoekers via megafoons in de oren te tetteren dat ieder…",Twitter for Android,http://twitter.com/download/android,6,0,"['we', 'gingen', 'twee', 'bussen', 'vol', 'volendam', 'argeloze', 'marktbezoekers', 'via', 'megafoons', 'oren', 'tetteren', 'ieder']"
504,1467496998119034885,wh00712,RT @mj___87: @ShashiRoopram Als je op deze manier een zogenaamde #demonstratie begint dan kun je een reactie verwachten. Daarom is dit geen…,Twitter for iPhone,http://twitter.com/download/iphone,19,0,"['manier', 'zogenaamde', 'demonstratie', 'begint', 'kun', 'reactie', 'verwachten', 'daarom']"
507,1467496947384733706,JAanzi,"RT @CoenvdVen: Kick Out Zwarte Piet (KOZP) heeft Nederland en vooral Zwarte Piet veranderd. Het tegenprotest wordt grimmiger, maar de activ…",Twitter for iPhone,http://twitter.com/download/iphone,11,0,"['kick', 'out', 'zwarte', 'piet', 'kozp', 'nederland', 'vooral', 'zwarte', 'piet', 'veranderd', 'tegenprotest', 'grimmiger', 'activ']"
509,1467496801947328512,thunderbird533,RT @Gerard1945X: KOZP was vanmiddag niet welkom in Volendam. Met oliebollen en eieren werden ze weggejaagd. https://t.co/D3tcazUvbq,Twitter for Android,http://twitter.com/download/android,110,0,"['kozp', 'vanmiddag', 'welkom', 'volendam', 'oliebollen', 'eieren', 'werden', 'weggejaagd']"
513,1467496784314388483,Elsdijkstra95,RT @seadanourhussen: Veel gejuich voor wat er met kozp in Volendam is gebeurd - onder toeziend oog van de politie. Graadmeter voor racisme.…,Twitter for Android,http://twitter.com/download/android,31,0,"['gejuich', 'kozp', 'volendam', 'gebeurd', 'toeziend', 'oog', 'politie', 'graadmeter', 'racisme']"
517,1467496729440407563,barbaratruc,"RT @Miesli2: @JoannaSusanna Eerlijk, het was beter die lui van KOZP te negeren.
Maar als ze intimiderend die bus uitgaan op een markt. Dire…",TweetDeck,https://about.twitter.com/products/tweetdeck,1,0,"['eerlijk', 'beter', 'lui', 'kozp', 'negeren', 'intimiderend', 'bus', 'uitgaan', 'markt', 'dire']"
520,1467496716463190018,oscarbrak,"RT @frankvdlinde: Uiteraard gaat de @POL_Volendam de komende dagen veel mensen oppakken op basis van de camerabeelden...

En @Het_OM past s…",Twitter for Android,http://twitter.com/download/android,28,0,"['uiteraard', 'gaat', 'komende', 'dagen', 'mensen', 'oppakken', 'basis', 'camerabeelden', 'past', 's']"
524,1467496657138982912,RM63622931,"RT @frankvdlinde: Mevrouw is eieren aan het gooien naar anti-zwarte piet demonstranten in Volendam…

#ZwartePietIsRacisme #KOZP https://t.c…",Twitter for Android,http://twitter.com/download/android,180,0,"['mevrouw', 'eieren', 'gooien', 'anti', 'zwarte', 'piet', 'demonstranten', 'volendam', 'zwartepietisracisme', 'kozp']"
529,1467496519699996678,JeroenKeip,RT @RebekkaTimmer: Het moet afgelopen zijn met de racistische terreur in dit land. Zowel in de vorm van zwarte piet als in de vorm van zulk…,Twitter for Android,http://twitter.com/download/android,96,0,"['afgelopen', 'racistische', 'terreur', 'land', 'zowel', 'vorm', 'zwarte', 'piet', 'vorm', 'zulk']"
548,1467496040056201219,12Kranenburg,"RT @jan_dobber: @RotterdamBIJ1 Kreeg er toch echt 1 een klap voor zijn bek van kozp, eerste heel agressief met 2 megafoons over een rustige…",Twitter for iPhone,http://twitter.com/download/iphone,3,0,"['kreeg', 'echt', '1', 'klap', 'bek', 'kozp', 'eerste', 'heel', 'agressief', '2', 'megafoons', 'rustige']"
558,1467495755816570886,calebrepkes,"RT @TofikDibi: Ieder jaar, bij iedere #KOZP demo, besef ik hoe partijdig de politie kan zijn. Wat moedig dat de demonstranten het geweld ke…",Twitter for iPhone,http://twitter.com/download/iphone,50,0,"['ieder', 'jaar', 'iedere', 'kozp', 'demo', 'besef', 'partijdig', 'politie', 'moedig', 'demonstranten', 'geweld', 'ke']"
568,1467495459400912896,LieslFort,"RT @WMPost: @NOS Anti-Zwarte Piet-demonstranten #kozp vallen winkelend markt-publiek, direkt vanuit een bus, lastig en worden daarop bekoge…",Twitter for Android,http://twitter.com/download/android,99,0,"['anti', 'zwarte', 'piet', 'demonstranten', 'kozp', 'vallen', 'winkelend', 'markt', 'publiek', 'direkt', 'vanuit', 'bus', 'lastig', 'daarop', 'bekoge']"
575,1467495243255791626,ietjefietje,"RT @geertwilderspvv: De PVV wenst iedereen een gezellig Sinterklaasweekend en een hele fijne pakjesavond!

#sinterklaas #zwartepiet #PVV ht…",Twitter Web App,https://mobile.twitter.com,385,0,"['pvv', 'wenst', 'iedereen', 'gezellig', 'sinterklaasweekend', 'hele', 'fijne', 'pakjesavond', 'sinterklaas', 'zwartepiet', 'pvv', 'ht']"
577,1467495230651961348,TraTaal,RT @mikofLohr: Stel je voor wat er in onze publieke ruimte allemaal was gebeurd als hier iemand letterlijk deze teksten had geroepen in de…,Twitter for Android,http://twitter.com/download/android,2,0,"['stel', 'onze', 'publieke', 'ruimte', 'allemaal', 'gebeurd', 'letterlijk', 'teksten', 'geroepen']"
585,1467494974556094477,ietjefietje,"RT @Justin_Kees1: @straatruis @NHNieuws Hahahahaha. 😂😂😂 Zo hoort het juist! Wie een plaats als Volendam probeert te bezetten, trekt aan het…",Twitter Web App,https://mobile.twitter.com,3,0,"['hahahahaha', 'hoort', 'juist', 'plaats', 'volendam', 'probeert', 'bezetten', 'trekt']"
587,1467494949847506946,paul196798,"RT @Denkjewel: @wileikelboom Het demonstratierecht is geen intimidatierecht.
Als je mensen onaangekondigd met een megafoon impliciet RACIST…",Twitter for iPhone,http://twitter.com/download/iphone,29,0,"['demonstratierecht', 'intimidatierecht', 'mensen', 'onaangekondigd', 'megafoon', 'impliciet', 'racist']"
588,1467494909749997580,ietjefietje,RT @hug0_jh: Gesubsidieerde clubjes als KOZP zijn een schande voor dit land. De oplossing? Verbieden! #volendam #urk #KOZP,Twitter Web App,https://mobile.twitter.com,1,0,"['gesubsidieerde', 'clubjes', 'kozp', 'schande', 'land', 'oplossing', 'verbieden', 'volendam', 'urk', 'kozp']"
596,1467494611853754380,GerryNijhuis,"RT @J41963735: KOZP terecht uit Volendam weggejaagd.
beschamende vertoning
@Wiep13396680 @rinsjan @J41963735 @BilderbergsS @Observeerder
@N…",Twitter for Android,http://twitter.com/download/android,10,0,"['kozp', 'terecht', 'volendam', 'weggejaagd', 'beschamende', 'vertoning', 'n']"
597,1467494584976654343,ilzzzie,"RT @Perr19458206: WILDERS:🇳🇱NEDERLAND IS KNETTERGEK🇳🇱 ZUS VAN TERRORIST IN TWEEDE SLAAPKAMER,GÉÉN ZWARTEPIET☻ (VOLENDAM)WEL SUIKERFEEST..💰N…",Twitter for Android,http://twitter.com/download/android,39,0,"['wilders', 'nederland', 'knettergek', 'zus', 'terrorist', 'tweede', 'slaapkamer', 'g', 'n', 'zwartepiet', 'volendam', 'wel', 'suikerfeest', 'n']"
